,1
1018,0.9213936266421932
1019,0.055417488515012034
1020,0.7199949847197624
1021,0.779619593474628
1022,0.8494964614495168
1023,0.9999815535701667
1024,0.1455269752764651
1025,0.7277294068837189
1026,0.7124345376029436
1027,0.827601862778958
1028,0.8464227121049701
1029,0.9706601597669358
1030,0.9457912782724099
1031,0.7407052394311637
1032,0.9307787360071818
1033,0.02457787889701495
1034,0.9218827030590667
1035,0.3663133156186364
1036,0.3203562751346441
1037,0.8039371315617587
1038,0.6222649889526514
1039,0.43373420708427746
1040,0.5494431389207705
1041,0.9819986959570117
1042,0.9820049015007024
1043,0.2537720128067668
1044,0.9950106922782628
1045,0.990981127782119
1046,0.9962452577678396
1047,0.518779988210256
1048,0.021148343860535067
1049,0.999823437504694
1050,0.19716657286249115
1051,0.45608905921867665
1052,0.9908954468151805
1053,0.9211660885035232
1054,0.7481803641857834
1055,0.47617258939901497
1056,0.03629858036854355
1057,0.679837629446451
1058,0.18513316085456735
1059,0.19868336008574936
1060,0.1728456236533652
1061,0.001873981833884948
1062,0.9813812721481454
1063,0.03865841423763758
1064,0.22561610177112087
1065,0.35137101423232026
1066,0.7288880049953267
1067,0.3075495417255518
1068,0.0005832648867934211
1069,0.11691427243088762
1070,0.36570351706763266
1071,0.8888223858799299
1072,0.921758702879536
1073,0.9047901761202171
1074,0.5515839676511184
1075,0.8400953068759495
1076,0.8323674627605606
1077,0.0003474967263651316
1078,0.9049028029154323
1079,0.8410472209963419
1080,0.716815120357508
1081,0.42742545100513357
1082,0.5280526845780257
1083,0.7717875880060231
1084,0.09749318043625851
1085,0.0058345733801605905
1086,0.4056771973381073
1087,0.9852077369356583
1088,0.8585579704033782
1089,0.32773263454800877
1090,0.9950248150877818
1091,0.988362772427833
1092,0.9633162241353331
1093,0.960681637539097
1094,0.9799476186031265
1095,0.5530523926312322
1096,0.5972335612392474
1097,0.40824201419324696
1098,0.11314480179249493
1099,0.9988772192179031
1100,0.022256205366079453
1101,0.8444905767911596
1102,0.9740901756354734
1103,0.42157447468843134
1104,0.10506988613747617
1105,0.8863782287797126
1106,0.3781808914755967
1107,0.008409077227711758
1108,0.024587195809217772
1109,0.8680944892693828
1110,0.04715201946294419
1111,0.8874839322341711
1112,0.9312441533652809
1113,0.1357776853461632
1114,0.9977915446039443
1115,0.008288920770040639
1116,0.9878860939598615
1117,0.038923035774058624
1118,0.022861752960474276
1119,0.2865707268870898
1120,0.07610195004401395
1121,0.5121662087549216
1122,0.48547890449629477
1123,0.007147805655359578
1124,0.10185083491385637
1125,0.9836538417100057
1126,0.07300369242012997
1127,0.8010031241937449
1128,0.003983933845630149
1129,0.06530107188679866
1130,0.5002537804899835
1131,0.6014547584861389
1132,0.8398252536423332
1133,0.9654572263675341
1134,0.5166750972012939
1135,0.33110429118949136
1136,0.6445851440112613
1137,0.34956644911323204
1138,0.9958981617605657
1139,0.7762813349073242
1140,0.5405481902195743
1141,0.5730372656981806
1142,0.5161883166368312
1143,0.7082698778670262
1144,0.45232645926920584
1145,0.7984340185888605
1146,0.9507864303680569
1147,0.09673156451490718
1148,0.7981295349485821
1149,0.9859750348003796
1150,0.7120162580906607
1151,0.9808477050829238
1152,0.11322450475041035
1153,0.8766022660077598
1154,0.759472542563054
1155,0.581267466551067
1156,0.023959398580132917
1157,0.47875403882222095
1158,0.03776642963124805
1159,0.9246778392376275
1160,0.6414180763815085
1161,0.9912198657538092
1162,0.9957586239964543
1163,0.1366274635012617
1164,0.9951808766584853
1165,0.13155307735041416
1166,0.9253317115827585
1167,0.14403358076400477
1168,0.9072175223069866
1169,0.1928019740111202
1170,0.7954160250946309
1171,0.4664635903446904
1172,0.368428268703238
1173,0.7479974290721003
1174,0.9482737257973003
1175,0.05863270042625409
1176,0.6039896574448543
1177,0.7095166150632931
1178,0.34114448842640505
1179,0.2378761108278212
1180,0.9470922669930678
1181,0.38000859899579037
1182,0.8428484658322568
1183,0.18023599037665455
1184,0.9110098828708845
1185,0.5842627331107081
1186,0.7383959916803771
1187,0.30578135429499265
1188,0.9551805444506566
1189,0.28361332436688447
1190,0.02510642561140042
1191,0.32851376538101323
1192,0.9464578995673849
1193,0.45316866017878144
1194,0.9783226233928389
1195,0.019169935569741895
1196,0.24340189962360442
1197,0.9319233056244551
1198,0.9930815480983517
1199,0.5268385018441724
1200,0.9387066850659169
1201,0.26157307034508326
1202,0.8974735211512066
1203,0.247140650378028
1204,0.8202819877441409
1205,0.9926352565640013
1206,0.7572615834943129
1207,0.9815147037618225
1208,0.08371139090682297
1209,0.9534599363100299
1210,0.0228696003265663
1211,0.7699467221689238
1212,0.1315576236412097
1213,0.37136066870278983
1214,0.7698647441938605
1215,0.6507875537537302
1216,0.4577671183780232
1217,0.948909982587631
1218,0.47571770159448856
1219,0.9728429955626893
1220,0.9283025649212961
1221,0.9317149872027867
1222,0.8020954839739691
1223,0.8845274534941303
1224,0.9921696955670511
1225,0.005886105435967299
1226,0.8872643207449146
1227,0.7861190445198443
1228,0.9996339234384293
1229,0.7696525107103518
1230,0.9411385133377951
1231,0.9027393938668063
1232,0.8379267904652646
1233,0.3782113227368894
1234,0.22881505894456733
1235,0.8861333645639122
1236,0.2705830970462393
1237,0.8301561545569915
1238,0.3856525166364362
1239,0.005576784427393588
1240,0.9941627302915347
1241,0.22492710368834962
1242,0.009391960050482527
1243,0.00417918312546255
1244,0.9623622925764572
1245,0.06415672464954698
1246,0.15240744500287773
1247,0.10911799540347655
1248,0.9947925287328505
1249,0.4316977708524297
1250,0.034436194952448596
1251,0.1258789285276855
1252,0.5160680871177235
1253,0.23968711794098593
1254,0.7553878109714145
